Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
GRIA1	-0.0831417046944436	-4.36305472375694	-0.31419240951614	0.756020726821158	0.855920556159999	-6.4913389009807
CALR	-0.0826218112569492	4.65795113742708	-0.415524185774993	0.681355990260306	0.804947234259311	-6.45386112389356
RBM38	-0.0825572331076367	-2.33620221638715	-0.36318558201454	0.719564694233178	0.832190059171636	-6.47450421014531
POLR2J2	-0.0824513988437525	7.46248784715799	-0.717791849182251	0.47963889679195	0.65582815672665	-6.28170921543543
CIAPIN1	-0.0824119264722223	0.100230476760417	-0.63839206476589	0.529110157899191	0.695652347025453	-6.33556360324391
KATNA1	-0.0823534347291657	-1.32983285912153	-0.583239421943398	0.565034805385652	0.721914956185514	-6.36938085898927
COMMD6	-0.0822825310243049	-1.54978085607118	-0.423138128061574	0.67586627290742	0.801446955951872	-6.45063001086476
NDUFS5	-0.0820819143524325	2.9763865880408	-0.564207949625606	0.577714712441057	0.731195648571367	-6.38036151335861
C1D	-0.0819929485868056	0.430005251519097	-0.460730578243553	0.649034137815126	0.784121306358508	-6.43383075036385
CSNK1A1	-0.0819581816284728	0.810900287817708	-0.725702509306356	0.474860697347146	0.652104266187855	-6.27601204177864
ASNS	-0.0819247642951385	-0.566910476973958	-0.195300764563629	0.846759648908789	0.914675556321897	-6.52212599894267
CCDC13	-0.0818904324027754	-3.97831628234722	-0.332305406932493	0.742470169473909	0.848532119265891	-6.48539614098556
NT5C1B	-0.0818092719270798	-4.66505683757812	-0.281419517147412	0.780739419019874	0.872157737488309	-6.5012515296567
C13orf33	-0.0817264272291658	-1.29567818062153	-0.423542900137388	0.675574937112809	0.801221674424631	-6.45045662020049
SEMG2	-0.0816820825659681	-5.52564338972396	-0.267081566055032	0.791629903455831	0.879007773108694	-6.50524748649427
CALCOCO2	-0.0816628827361121	1.10359222079167	-0.61278057909608	0.545638285136407	0.706868718496275	-6.35163562634182
SMCR6	-0.0816328366562487	-1.4198758650434	-0.336964928386284	0.738997783630251	0.846050040374891	-6.48381401572453
C16orf53	-0.0813233547118051	-0.406850905244792	-0.362106064098427	0.720361083141158	0.832939180602757	-6.47490111909104
ST3GAL4	-0.0813211608958331	-0.21642472715625	-0.311169143834409	0.758290386935853	0.857149768338033	-6.49229865545691
MAB21L1	-0.0812540403055531	-4.91098966211458	-0.176154621904418	0.861612805767232	0.92301072624771	-6.52574571439269
GPAT2	-0.0811912117326379	-1.04482289702604	-0.520118777038779	0.607624549489591	0.75331283110259	-6.40443472931273
LDHAL6A	-0.0811876839895902	6.05096010809201	-0.593885378378474	0.558004293984354	0.716209795979231	-6.36308398279014
TMPRSS11E	-0.0810108373367999	-5.15528614717187	-0.356072410511847	0.724818180623063	0.835850560216347	-6.47709800196073
UFSP1	-0.080714490333337	2.78064246174653	-0.635475246527223	0.530978771040735	0.696508243557921	-6.33742612422599
INTS12	-0.0806945038854172	0.718571303105903	-0.500471316016417	0.621185879960107	0.763078773275445	-6.41454594691269
SEC23IP	-0.0806562861527778	0.237676088861111	-0.56590367458301	0.576579166268373	0.730513390312555	-6.37939751407644
TMEM128	-0.0806228177881936	-2.38990423997049	-0.299014066993725	0.767437734970862	0.863149225535942	-6.49606442754158
CRABP2	-0.0804806846249984	-1.61049943564931	-0.489915681142242	0.62852899093039	0.76840526091199	-6.41982075470798
SSH3	-0.0803817474270834	-0.0499387755677083	-0.435287063073157	0.667144668689198	0.795599558126241	-6.44535472590439
RNF11	-0.0803634695138902	1.94192225364931	-0.506037225824408	0.617329919253798	0.760179818362794	-6.41172023453773
PDCD7	-0.0803564325590291	1.01992649693229	-0.587508995319209	0.562209783244708	0.719782669942387	-6.36686878247623
ADPRHL2	-0.0802510608194443	-0.480758955458333	-0.530508010083794	0.600510670286079	0.747636229262997	-6.39893423171718
MYLPF	-0.080170534229165	-1.93107646695486	-0.675225137877389	0.505822716236932	0.676388502103479	-6.31133582847072
CEBPE	-0.0801414712881947	0.409213073901042	-0.593200792174915	0.558455027518126	0.716558202624204	-6.36349223106927
CD1D	-0.0800462835972162	-5.92554898094444	-0.515412216244258	0.610860391912964	0.755152462719291	-6.40689157174811
KIFC3	-0.0797373422743053	-0.288470658164931	-0.435821482682155	0.666762096958648	0.795477772503574	-6.44511929545427
PDCD11	-0.0797152904826368	-2.17849128451563	-0.435491403018343	0.666998378231545	0.795581271938367	-6.44526474061976
GOLGA1	-0.0797053488888886	-1.07611921883681	-0.650108917795677	0.521639889469625	0.689151809643706	-6.32799881379836
MTCP1NB	-0.0796143558680558	0.264511607888889	-0.356113841536832	0.724787541261761	0.835850560216347	-6.47708304126025
SERP2	-0.0795833965243036	-2.86433274922743	-0.371094987182706	0.713739625945915	0.828245417102777	-6.47156049865883
ALPPL2	-0.079545190963543	1.18440318900608	-0.389889550153866	0.699969371766561	0.818595042395706	-6.46431417795231
C3orf17	-0.0795183882291672	1.44139442107639	-0.671174480220236	0.508355412883556	0.678125803016009	-6.31406434514584
EBP	-0.0794604325868069	3.25230819431424	-0.322377200067909	0.749887410814379	0.852421380564628	-6.48869440749615
SON	-0.0794303268437506	1.37391336738715	-0.80980030237456	0.425809668292394	0.611590271949488	-6.21176830345952
FAM18B2-CDRT4	-0.0794143542916654	-1.30519794301389	-0.243135953979871	0.809913547356349	0.89071944593132	-6.51145785927236
TMEM229A	-0.0792800328541658	-1.06909959784722	-0.634565222609713	0.531562490240095	0.696896921870345	-6.33800552771725
ASB18	-0.0792411728090254	-4.5819815744809	-0.396120049889576	0.695427197531249	0.815040869448532	-6.46183396760845
WWOX	-0.079237609055556	1.92298123416667	-0.538341037162993	0.595173684298778	0.744425409445242	-6.39471683524446
FLJ43860	-0.0791968617187475	-2.62812946156076	-0.320044343145778	0.751633859527908	0.853771550690191	-6.48945502090163
OPCML	-0.0790925810763854	-6.29066635060764	-0.796670475446165	0.43325491942474	0.618002724336503	-6.22223905607286
CCR6	-0.0790345190277777	-0.0800209919791667	-0.654177707193281	0.519059303516109	0.686984244713471	-6.32534079030661
PRKXP1	-0.0790172898090289	1.56526742640451	-0.343258307492235	0.734316778444973	0.84333299485277	-6.48164247955653
EGLN1	-0.0789957004340316	3.42574352659896	-0.391819418744126	0.698561225721796	0.817687779707777	-6.46355009429316
MAFG	-0.0789437232847219	-0.4878720415	-0.596887073477686	0.556030189917569	0.714880697233091	-6.36128854478955
CRYGB	-0.0788675210624961	-5.95879955544097	-0.396344688518566	0.695263646245033	0.814906002885162	-6.4617438194639
SYNGR4	-0.0786875273159722	0.0370933024739583	-0.430252997888965	0.670752872828279	0.798424854287166	-6.44755844910959
FBXO33	-0.0785539353090281	0.428483564630208	-0.420355640573761	0.677870368980123	0.803022477691144	-6.45181751317314
MGRN1	-0.0784000897569442	-0.332175960604167	-0.369261974443457	0.715088030516484	0.829187130180071	-6.47224828921308
EHBP1	-0.0783874007916707	3.75301062041319	-0.430048025482089	0.670899960063613	0.798486854196356	-6.44764764346238
OR14C36	-0.0783678086319402	-5.86670900335417	-0.32681904450832	0.746565877502989	0.850543707273822	-6.48723103172606
RHBDD2	-0.0781647549340274	1.3486631322691	-0.419517299979349	0.678474662284644	0.803418053279006	-6.45217378436299
C19orf44	-0.0780424103854174	0.998372099744792	-0.661730491429536	0.514287648128569	0.683089077515902	-6.32036435465255
NHSL1	-0.0779781256527792	2.32423392659375	-0.205041265469811	0.839224945673779	0.910293763427873	-6.52014173223469
TIMM23	-0.0779563434375024	2.48411023830208	-0.531808316969362	0.599623124885927	0.746899994897585	-6.39823831009519
ATE1	-0.0779039054027779	2.00731646252083	-0.491208277983979	0.627627664966907	0.767659966408559	-6.419180745592
NPSA	-0.0779001630694407	-3.14510375813889	-0.228033830576907	0.821502395948379	0.89963878018842	-6.51507633198
IMPA2	-0.0778096812118058	0.300880238060764	-0.317248057264015	0.753729025950077	0.854894150857389	-6.49035951446023
FAM113B	-0.0778071628194447	-0.8667543255625	-0.250828075894786	0.80402766498655	0.887753155254142	-6.50952609837347
POU4F3	-0.0774393012499983	-3.07588141352778	-0.295053237754539	0.770425993464059	0.86488987245431	-6.49725936564136
FRAT2	-0.0773299965451388	0.00331858849479165	-0.324497095804743	0.74830157105017	0.851808385393224	-6.48799847925675
RBBP6	-0.0772248114236134	2.28648877127431	-0.506312389811759	0.617139579674385	0.760064205020617	-6.4115797449728
G6PC2	-0.0771822239270783	-6.10748047738715	-0.803640203123882	0.42929282910988	0.615052625699914	-6.21670105109486
MLANA	-0.0771142396805549	-3.99947453129514	-0.367889120978112	0.716098550825076	0.829779874499864	-6.47276121136515
NANOGNB	-0.0769666051388875	-3.86545237499306	-0.537652199881379	0.595642096525918	0.744655710997148	-6.39509013416818
TP53RK	-0.0769460543402779	0.225730039239583	-0.585252253314199	0.563702084927038	0.720908063810812	-6.3681987941346
CYP51A1	-0.0768963730000003	2.02539145695486	-0.181895003056519	0.857153821429942	0.9201422102379	-6.52469951163884
ATP13A3	-0.0768082065625024	2.02994243956944	-0.452740155383718	0.654698655841114	0.787695404874262	-6.4375191224841
F2RL3	-0.0767379142013906	2.12327909011111	-0.576960625073247	0.56920238253854	0.72554829073018	-6.37304273083014
GAL	-0.0765066182916663	-1.62744534897917	-0.650966258796349	0.521095547874576	0.688703212498752	-6.32744006882997
CLEC3A	-0.076466239006943	-6.14716487065972	-0.454927766626168	0.653145710426218	0.786781249535372	-6.43651562828082
MR1	-0.0764001907847232	1.94693922590625	-0.338155339675105	0.738111563151193	0.845432306228148	-6.48340631542498
WDFY2	-0.0763112326111107	-0.648584943010417	-0.323104560671874	0.749343164023417	0.852263774508365	-6.48845613610947
CCDC82	-0.0762637483263879	-1.17698611242361	-0.512111513726165	0.613134512279284	0.757239817163674	-6.40860151756557
ELOF1	-0.0762388135173612	0.082862169828125	-0.555627481864349	0.583477718073165	0.735417293305083	-6.38519619096032
STK11	-0.0762379690381918	-2.47910413680729	-0.430281427876188	0.670732472660975	0.798424854287166	-6.44754607441075
CALCR	-0.0762093200538188	-0.965486153511285	-0.539752025836344	0.594214763935901	0.743708598150733	-6.393950726867
SESN2	-0.0760367926979177	1.13143126897049	-0.357764298579222	0.723567364882315	0.834923627379991	-6.47648566196877
RASA2	-0.0760128534305556	-0.268463527725694	-0.386788181533716	0.70223460783624	0.820357605662283	-6.46553428335384
AK8	-0.0759022170138879	-6.26701689670139	-0.796224707893335	0.433509087617935	0.618247880110077	-6.2225916971992
TNK1	-0.0755752394791658	-1.26648635408333	-0.44547530730335	0.659867200483931	0.790570674601381	-6.44081750294008
PPARGC1B	-0.0753806616111095	-2.07325921526736	-0.20795917224904	0.836970824848094	0.908587637436	-6.51952858659129
GOLGA7	-0.0753584436666683	2.61648601292708	-0.332226928176094	0.742528701630057	0.848532119265891	-6.48542260127557
EXOC1	-0.0753104887986118	2.59810753492708	-0.412407424683728	0.683608402290631	0.806304886507543	-6.45516709485725
NISCH	-0.0750568508402789	1.78667158736458	-0.302482075368275	0.76482429622919	0.861362482889768	-6.49500518154588
UTP14C	-0.0748734221805551	-1.26187210561111	-0.381198122301606	0.706324670811854	0.823449456713174	-6.46770915146976
C4orf50	-0.0748480671979128	-3.86330779738368	-0.30313603033932	0.764331803091628	0.861211717271283	-6.49480408329409
C1orf111	-0.0748309922465276	-2.00372894046007	-0.546686847711016	0.589512735593368	0.740193388506462	-6.39015696104617
ITPR2	-0.0746251342083326	-0.992228578180556	-0.208053091374801	0.836898294599022	0.908567575058742	-6.51950870776571
ZNF653	-0.0745218755555562	0.465332727701389	-0.477234685695492	0.637402455035065	0.775026059250593	-6.42601184507753
ETF1	-0.0745096387118058	0.397204174862847	-0.495070344030207	0.624938168432159	0.766078053608735	-6.41725865759692
EIF4E1B	-0.0743670467743036	-3.16923737865451	-0.44338631291112	0.66135661787937	0.791705802790789	-6.44175623126337
DHH	-0.07434718394097	-3.30671528318924	-0.448617493935656	0.657629569984038	0.78924315914651	-6.43939732938727
KIAA1161	-0.0743307366944483	5.02568969842708	-0.656521772372997	0.517575789193778	0.685562705333241	-6.32380221324041
FAM201B	-0.0742696131979168	0.423898541407986	-0.455747056757136	0.652564521235223	0.786464697588478	-6.4361385822148
CARD10	-0.0742560763437514	2.73336427556076	-0.628519262326251	0.535449320122074	0.699450698090343	-6.34183453583628
ARF6	-0.0742511723402774	-0.404400775395833	-0.405236997137882	0.688801643698745	0.810553421811403	-6.45813479844454
C19orf24	-0.0742204189114584	0.307798983778646	-0.537308136704993	0.595876127763038	0.74471965170106	-6.39527641624343
FAM46B	-0.0742040280277771	-1.86999262263889	-0.440584404081244	0.663356567422252	0.79298989463576	-6.44300850437001
SLC5A2	-0.0741993144305556	0.365127497829861	-0.558173054128863	0.581765037828974	0.734304721873033	-6.38376941631036
CYSLTR2	-0.074113762145831	-2.1390922474375	-0.136343615401601	0.892657935311692	0.940611790421209	-6.53208022259817
CWC15	-0.0738839433715293	2.19182661307812	-0.556382032162818	0.582969790805151	0.734892494700249	-6.38477393385312
MRPL16	-0.0738683179895843	1.6527488639184	-0.3419702875094	0.735273959679293	0.844086270723822	-6.48209015096537
ALG11	-0.0737996281701401	1.2155995689566	-0.461787444785167	0.648286512749615	0.783570251250184	-6.43333815363598
FSIP1	-0.0737681056145825	-1.95043505122049	-0.62858340237259	0.535408006050195	0.699450698090343	-6.3417941010153
NPIP	-0.0737472820729197	4.05471747861632	-0.418065759213785	0.679521482148739	0.803909924338117	-6.45278899082966
REV3L	-0.073610871329862	0.919694046852431	-0.575455111872654	0.570203985395433	0.726184459319001	-6.37391503439666
EGFL7	-0.0734712507256952	-1.11500356738021	-0.592346376251142	0.559017840917828	0.717006707296558	-6.36400111453717
ATP2B1	-0.0734231800416683	2.47449887644792	-0.364297945845202	0.718744412047721	0.831584662848248	-6.47409400213903
NPHS1	-0.0731360902187475	-3.94029449498785	-0.229661709936325	0.820251175182282	0.898912722785981	-6.51469739591993
OBP2A	-0.0730571155972184	-4.13172898017708	-0.247329113865886	0.806703572181292	0.889127938413772	-6.51041223168554
PIGH	-0.0729649638854158	-0.948421787272569	-0.328062698971949	0.745636786490522	0.850176652031858	-6.48681775018817
CCDC86	-0.0728376284722227	0.537230736663194	-0.380994720307582	0.70647366424071	0.823566039936639	-6.46778769725685
FAM131C	-0.0728166112604174	1.67090682651563	-0.470507043546699	0.642132709126431	0.778458101550891	-6.42923171885001
OR11L1	-0.0728147680555491	-6.23603471817014	-0.913997837676866	0.369579045764243	0.55843809072332	-6.12296383696833
KIRREL	-0.0728062065347225	0.462444690628472	-0.336504730356302	0.739340484092748	0.846271042561156	-6.48397124579533
UMOD	-0.0727859752916651	-1.87101788292361	-0.316031086949816	0.754641465127098	0.855223018188264	-6.49075070037676
CHST8	-0.0727383130868038	-2.44932342020312	-0.472796148052341	0.640521478686556	0.777132158550776	-6.42814118165828
TKTL2	-0.0726288310173597	-5.67764610026215	-0.273047509916731	0.787093042156102	0.876366487655091	-6.50361001195389
ATP5D	-0.0723795618750009	1.87385291798611	-0.410663104060634	0.684870290849249	0.80733619632144	-6.45589376078185
SERINC4	-0.0722004456770827	-0.685873371029514	-0.389175511788502	0.700490654378326	0.819147680006932	-6.46459593956091
RBM25	-0.0721955497847235	1.58517421234028	-0.566556139544812	0.576142539532213	0.730333767403401	-6.37902584505474
UNC45B	-0.0721406052395785	-5.16523165713368	-0.286129971875216	0.777171385376066	0.869674543214729	-6.49989344054101
CITED2	-0.0720998796597226	0.676199963777778	-0.288800688702622	0.77515060367186	0.868725055543629	-6.49911348962991
CHCHD5	-0.0720566454097231	1.33419788555208	-0.5498568671173	0.587369444767863	0.738702552782012	-6.38840703420079
ASCL3	-0.0720130424895808	-4.58213210890104	-0.265334122301808	0.792960192738274	0.879729493466954	-6.50572029919836
C10orf12	-0.0717217160972218	-0.531006376364583	-0.457838258204981	0.651082077575689	0.785466465052916	-6.43517316588794
GRRP1	-0.0716745716770829	-0.458069250456597	-0.547530871079036	0.588941706589379	0.740053230737109	-6.38969200389966
LIPM	-0.0716121731944415	-2.89377084469444	-0.272156076269752	0.787770458646383	0.876865409207105	-6.5038569687708
LAPTM4A	-0.0715690168680578	3.07162966126736	-0.44617557003058	0.659368244881984	0.790256921535798	-6.44050185555279
SMARCAD1	-0.0715106627083353	2.48883492905903	-0.487192562658923	0.630429741794207	0.770112924900851	-6.42116365390588
SLC12A1	-0.0714884854965199	-5.84903365800521	-0.362357988336426	0.720175203109404	0.832781534310317	-6.47480859804685
NANOG	-0.0713536234479162	-0.830204392793403	-0.27027230797941	0.789202528419794	0.877753123642264	-6.50437619509943
GOPC	-0.071196247496528	0.411200344140625	-0.504750587016678	0.618220289827327	0.760731886357158	-6.41237615723117
RIMS4	-0.0711686345659717	-1.38544520164757	-0.662143005705729	0.514027731328501	0.682959703100862	-6.32009096726587
PROP1	-0.0711158982604148	-3.19617076996701	-0.427680464011742	0.672599880445358	0.79964192514194	-6.44867486076765
UBAP1L	-0.0711045602222207	-2.39940230449306	-0.327097357135216	0.746357925779303	0.850543707273822	-6.48713868017481
AKT2	-0.071038532038195	0.757738500248264	-0.44151487953995	0.662692128132904	0.792533770198785	-6.44259350794981
C14orf99	-0.0708733783576356	-5.76580980532465	-0.291793369911178	0.772888129940396	0.866785607065052	-6.49823096333314
LEPROTL1	-0.0708727665694457	2.18349615071875	-0.539632607743033	0.594295892463699	0.743754761190797	-6.39401564177031
CIRBP	-0.070750753309031	3.4431679539184	-0.420080197085318	0.678068890117302	0.803095754447393	-6.45193464622805
NKAIN1	-0.0707481765069415	-5.79357486753472	-0.49187342871454	0.627164085965822	0.767318966940216	-6.41885076245362
WNT2B	-0.0706816625763881	-0.681835788329861	-0.29553091413508	0.770065416195656	0.864716075233733	-6.49711609481742
YTHDF3	-0.0706565461041669	0.135011402826389	-0.41494253002423	0.681776111500795	0.805225663853126	-6.45410558234725
MTMR14	-0.0705997465763889	0.0372884219444444	-0.924210762760827	0.364343036664377	0.554134339005533	-6.11371889680237
C6orf174	-0.0705822210694427	-2.58283925698958	-0.128812169265403	0.898552343615893	0.944100562296591	-6.53309734077718
VPS37D	-0.0705047885069439	-1.12594152167014	-0.241066005319957	0.811499404540795	0.891646839030706	-6.51196747297571
SPSB3	-0.0704503684583333	0.254619100836806	-0.351896186416509	0.727909003980914	0.837977698734363	-6.4785971937087
RYR1	-0.0702946183402764	-2.50552830797917	-0.311417592401837	0.75810378505875	0.857149768338033	-6.49222013106692
LRRC40	-0.0701755285069428	-1.28567720604514	-0.288704311647816	0.77522349876553	0.868725055543629	-6.49914176055944
UBXN6	-0.0701412727256943	-0.192981466286458	-0.613904046841781	0.54490759789034	0.706346138227684	-6.35094398057201
VASP	-0.0700857258958303	-2.58435255951389	-0.262103169409663	0.795421527038623	0.881373788134256	-6.506586383526
KIAA1217	-0.0700419875590285	0.685262199609375	-0.242452070733752	0.810437401975545	0.891004102498948	-6.51162670843007
KIF27	-0.070037541826389	0.313056099090278	-0.491117376153472	0.627691031426868	0.767659966408559	-6.41922580824933
KCND1	-0.069936378302081	-3.88370452465451	-0.151576078899872	0.880755986071142	0.933770390013611	-6.52984677338639
C9orf171	-0.0695884780972182	-6.02523499402431	-0.545380699850081	0.590396951661614	0.740818840234605	-6.39087511482491
SLC7A13	-0.0694585063020829	-4.32104110044271	-0.338724056067058	0.737688303592616	0.845238312368783	-6.48321103476079
LMAN1L	-0.0693994584930557	-2.26607951969097	-0.47106080713481	0.641742767473892	0.778052356381977	-6.42896838045777
SCARA3	-0.0693817722326392	0.622766354831597	-0.491168765845804	0.627655207995969	0.767659966408559	-6.41920033390211
WHAMMP2	-0.0692957981597204	-2.76777276067708	-0.187280644345923	0.852974784086466	0.917723125991647	-6.52368754534572
DNAJC1	-0.0692708349687514	1.69365795623437	-0.380407242313118	0.706904063167099	0.823839247215677	-6.46801432538236
IGF2R	-0.0692583236076401	1.31780699893576	-0.415988104869649	0.681020983646773	0.804846072894143	-6.45366590584739
SLFN13	-0.0692344906041606	-5.75596123633333	-0.223342930958928	0.825110602082996	0.901886287861055	-6.51615326345718
IMP3	-0.0692151149062505	0.930434407456597	-0.378094269177854	0.708599562678095	0.824728840865386	-6.4689032295521
TMEM232	-0.0691887770104129	-4.0388634641441	-0.172831554103107	0.864196233760799	0.92417702713398	-6.52633606255864
CPT1C	-0.0690742317604154	-2.78624549073437	-0.309799913296681	0.759319040782501	0.857690705251568	-6.4927302975127
BTBD7	-0.0690685407430547	-0.704166234052083	-0.423707972176085	0.675456140875608	0.801221674424631	-6.45038586203458
HTR3B	-0.0690108038923567	-4.57861981607465	-0.325537429766675	0.747523736751731	0.851246216942863	-6.4876553000853
CXorf49B	-0.06898830490625	0.176607196317708	-0.719460397405614	0.47862874730573	0.655393629021011	-6.28051252201791
ATP6V0E2	-0.0689510082986131	2.79090179564236	-0.187356622541614	0.852915859144904	0.917718465866084	-6.52367305838065
C19orf71	-0.0689091892743043	-1.39569354869618	-0.468630269494165	0.643455049039331	0.77942158047761	-6.43012194350075
FLJ40536	-0.0688898060173586	-3.29341214061979	-0.338660413629801	0.737735664430385	0.845238312368783	-6.48323290387438
LRP3	-0.0687151576909728	1.46347177462326	-0.274243806128541	0.786184223985954	0.87573764529878	-6.50327733681589
IRF1	-0.0687118101458326	-1.51076671667708	-0.222711451452509	0.825596633251899	0.902065609682446	-6.51629653546416
ZBTB25	-0.0685964812256943	-0.0443589183211806	-0.267995239198482	0.790934600985625	0.878726307760835	-6.50499904202052
C17orf51	-0.068547235965277	-1.3895955116875	-0.319473637557395	0.752061313482783	0.854026256815887	-6.48964026200411
P06788	-0.0684488779201362	-2.81357356882118	-0.517733397938529	0.609263524671535	0.754123588996444	-6.40568263594768
SPTLC2	-0.0684388886944434	-1.45815244163889	-0.353345198101333	0.726836054804978	0.837220531671493	-6.4780790068571
EMILIN2	-0.0684335538958329	-0.5647827599375	-0.273264929038893	0.786927847373672	0.876275643504996	-6.50354965786544
CLEC2A	-0.068400243927079	-5.36444797010938	-0.446271034995804	0.659300236042689	0.790256921535798	-6.44045878640543
KNDC1	-0.0683699428263882	-5.98683432916667	-0.421335769567094	0.677164150614672	0.802872716309256	-6.45140009717415
SNAP29	-0.0683610529166674	1.61236623119444	-0.228224936618351	0.821355482952966	0.89963878018842	-6.51503198555825
CCRL1	-0.0681446496215274	-0.669577712362847	-0.264722746342615	0.793425770750792	0.880071739117176	-6.50588499296581
RASGEF1A	-0.0679807857777772	-1.26751526483333	-0.22183032020699	0.82627493260512	0.902454786374639	-6.5164957740712
MAGEB3	-0.0679330546874981	-5.76539290546875	-0.307689390396249	0.760905486470574	0.85867489443947	-6.4933919287826
VWA3B	-0.0677110347291658	-3.10238857186806	-0.271275948522026	0.788439450880336	0.877145411601485	-6.50410000604351
HIPK2	-0.0676988707465283	1.50493432760243	-0.380527453306145	0.706815985923503	0.823793713053739	-6.46796798037396
CCDC92	-0.0676948419618073	3.55765201109201	-0.420720694857011	0.677607299004601	0.803022477691144	-6.45166215630827
UQCR11	-0.0676907613541671	3.29790955191319	-0.32847401509566	0.745329592857327	0.850047528530657	-6.48668072247007
FKBP11	-0.0676852747881971	2.78245323511632	-0.267895492880113	0.791010499050384	0.878726307760835	-6.50502620588601
DDO	-0.0675482667673588	-3.28141423070312	-0.223605444749129	0.824908573889295	0.901768403911914	-6.51609358464416
ALDH1L2	-0.0675457422534719	-0.386932523019097	-0.17498581732193	0.862521283199615	0.923325655644496	-6.5259546328514
MAPK1IP1L	-0.0675282497222229	1.90124088238889	-0.458553939263365	0.650575070310759	0.785249925919785	-6.43484176957806
ARIH1	-0.0674267848055567	1.81258549511458	-0.645835845363288	0.524357567575459	0.691445328993518	-6.33077304882942
FLJ35024	-0.0674101067222219	-1.61734775727778	-0.311307380057346	0.758186560225914	0.857149768338033	-6.49225497233574
MSL3	-0.0673533858333326	-1.30267497579861	-0.56341052376532	0.57824909668786	0.731555891941728	-6.38081386634847
SCAP	-0.0672923604826394	0.804730327116319	-0.51392949351691	0.611881468051742	0.756192286277737	-6.4076610334593
DHPS	-0.0671524513229171	1.55370787867187	-0.384344201076882	0.704021670595728	0.821587642979556	-6.46648898609952
RPL13A	-0.0670234108020864	5.29435616587674	-0.395477625425622	0.695895006654812	0.81547543129086	-6.46209149600542
CINP	-0.0669776567465279	0.336765276435764	-0.322752877169399	0.749606294295798	0.852274724863873	-6.48857140832298
PPIP5K2	-0.0669438156979166	-0.455876106390625	-0.399372620748027	0.693060590042255	0.813293943285056	-6.46052377900966
ZADH2	-0.0669344605555553	-0.271424182986111	-0.443091837309936	0.661566688669888	0.791807478571792	-6.44188821023787
PAFAH1B2	-0.0667728710138884	-1.21281395237847	-0.437539400636948	0.665532925094177	0.794820969941915	-6.444360566641
NELL1	-0.0667375002013888	-0.132937826645833	-0.589966528916324	0.560587013428357	0.718306859953555	-6.36541477675309
FSD2	-0.0665058819652735	-5.15125850241667	-0.271315445420873	0.78840942541179	0.877145411601485	-6.50408911619249
NUPL1	-0.0664563021041662	-0.478074030086806	-0.335453144185	0.740123785963613	0.846877737529667	-6.48432972902041
GNA11	-0.0662852379791681	2.75464097489236	-0.779128926848828	0.443325697333045	0.625823393699067	-6.23597449644466
AAK1	-0.0660808600937504	0.585929078699653	-0.48262135311385	0.633626311749951	0.772726226096683	-6.42340143170921
CDC26	-0.0659588897881945	0.106908009480903	-0.357376779751071	0.723853789149699	0.835024855586497	-6.47662616908576
ZNF598	-0.0657295349479168	0.355351139380208	-0.38722822143303	0.701913031559999	0.820240393501813	-6.46536175367145
ARRB2	-0.065656228895834	2.05424892600694	-0.278008737540851	0.783326054989548	0.874023302373174	-6.50222092479391
ORMDL1	-0.0656261191006942	-0.328427680498264	-0.519110610595137	0.608316997895485	0.753660343445731	-6.40496283413357
DYNC1LI2	-0.0656148002708332	1.18767803594444	-0.404554189456117	0.689296991001062	0.810739044131532	-6.45841472221003
CNRIP1	-0.0656084532256926	-4.68148876486632	-0.314399326389423	0.755865469294268	0.855888346112712	-6.49127287739282
DEFB124	-0.0656042302100683	-1.40950150050781	-0.401491226151491	0.691520775632506	0.812274770343263	-6.45966468372658
YTHDC1	-0.0652728160520786	-5.78811423234549	-0.302569608144604	0.764758369482716	0.86134594244586	-6.49497828925182
TMIGD2	-0.0652063853715266	-2.71373060619271	-0.662418917585951	0.513853925404751	0.682943497280929	-6.31990801928963
ATAD1	-0.0651736769583338	1.85080863126736	-0.368358675776901	0.715752864703264	0.829608057344126	-6.47258599002028
C17orf100	-0.065149465253471	-1.78745703665451	-0.221446797203932	0.826570213623456	0.902718638968964	-6.51658224937417
LYRM7	-0.0651382201666661	-0.918972655371528	-0.381951425678034	0.70577297477895	0.823034596325643	-6.46741789481266
LHB	-0.0651194410208329	-0.341633410989583	-0.370365709609435	0.714275985171579	0.82852465572276	-6.47183454452084
INO80D	-0.0650020405833336	1.93918012153125	-0.446590900702707	0.65907238686124	0.790172371666603	-6.44031441250343
PARP8	-0.0648084019826403	1.86931449809896	-0.224828463205562	0.823967512712376	0.901164208763502	-6.51581462834766
RPF2	-0.0647839084409731	1.54979864322396	-0.404626694126064	0.689244385296879	0.810739044131532	-6.45838502030268
BPIFA3	-0.0646514646388852	-5.87092750002778	-0.305554502149932	0.76251133403305	0.859852118138833	-6.49405663280272
SUV420H2	-0.0646245387673601	-1.26181845636632	-0.420680944899673	0.677635942090595	0.803022477691144	-6.45167907922288
KRT86	-0.06456633485069	-3.5327201459809	-0.454392031398602	0.653525871957568	0.787028233992702	-6.43676181873819
EWSR1	-0.0645042575694444	0.0411576307291667	-0.507602015419555	0.616247869194114	0.759522448944428	-6.41092030879668
BTD	-0.0645000260555558	0.594114431291667	-0.210035012933384	0.8353680745775	0.907733141621149	-6.51908713064913
